2D,schooId,string,0,1,2,3,4,5
2001_12_31,尚未配置,,;,;,;,;,;,;
2002_1_1,尚未配置,,;,;,;,;,;,;
2002_1_2,尚未配置,,;,;,;,;,;,;
2002_1_3,尚未配置,,;,;,;,;,;,;
2002_1_4,尚未配置,,;,;,;,;,;,;
2002_1_5,尚未配置,,;,;,;,;,;,;
2002_1_6,尚未配置,,;,;,;,;,;,;
2002_1_7,尚未配置,,;,;,;,;,;,;
2002_1_8,尚未配置,,;,;,;,;,;,;
2002_1_9,尚未配置,,;,;,;,;,;,;
2002_1_10,尚未配置,,;,;,;,;,;,;
2002_1_11,尚未配置,,;,;,;,;,;,;
2002_1_12,尚未配置,,;,;,;,;,;,;
2002_1_13,尚未配置,,;,;,;,;,;,;
2002_1_14,尚未配置,,;,;,;,;,;,;
2002_1_15,尚未配置,,;,;,;,;,;,;
2002_1_16,尚未配置,,;,;,;,;,;,;
2002_1_17,尚未配置,,;,;,;,;,;,;
2002_1_18,尚未配置,,;,;,;,;,;,;
2002_1_19,尚未配置,,;,;,;,;,;,;
2002_1_20,尚未配置,,;,;,;,;,;,;
2002_1_21,尚未配置,,;,;,;,;,;,;
2002_1_22,尚未配置,,;,;,;,;,;,;
2002_1_23,尚未配置,,;,;,;,;,;,;
2002_1_24,尚未配置,,;,;,;,;,;,;
2002_1_25,尚未配置,,;,;,;,;,;,;
2002_1_26,尚未配置,,;,;,;,;,;,;
2002_1_27,尚未配置,,;,;,;,;,;,;
2002_1_28,尚未配置,,;,;,;,;,;,;
2002_1_29,尚未配置,,;,;,;,;,;,;
2002_1_30,尚未配置,,;,;,;,;,;,;
2002_1_31,尚未配置,,;,;,;,;,;,;
2002_2_1,尚未配置,,;,;,;,;,;,;
2002_2_2,尚未配置,,;,;,;,;,;,;
2002_2_3,尚未配置,,;,;,;,;,;,;
2002_2_4,尚未配置,,;,;,;,;,;,;
2002_2_5,尚未配置,,;,;,;,;,;,;
2002_2_6,尚未配置,,;,;,;,;,;,;
2002_2_7,尚未配置,,;,;,;,;,;,;
2002_2_8,尚未配置,,;,;,;,;,;,;
2002_2_9,尚未配置,,;,;,;,;,;,;
2002_2_10,尚未配置,,;,;,;,;,;,;
2002_2_11,尚未配置,,;,;,;,;,;,;
2002_2_12,尚未配置,,;,;,;,;,;,;
2002_2_13,尚未配置,,;,;,;,;,;,;
2002_2_14,尚未配置,,;,;,;,;,;,;
2002_2_15,尚未配置,,;,;,;,;,;,;
2002_2_16,尚未配置,,;,;,;,;,;,;
2002_2_17,尚未配置,,;,;,;,;,;,;
2002_2_18,尚未配置,,;,;,;,;,;,;
2002_2_19,尚未配置,,;,;,;,;,;,;
2002_2_20,尚未配置,,;,;,;,;,;,;
2002_2_21,尚未配置,,;,;,;,;,;,;
2002_2_22,尚未配置,,;,;,;,;,;,;
2002_2_23,尚未配置,,;,;,;,;,;,;
2002_2_24,尚未配置,,;,;,;,;,;,;
2002_2_25,尚未配置,,;,;,;,;,;,;
2002_2_26,尚未配置,,;,;,;,;,;,;
2002_2_27,尚未配置,,;,;,;,;,;,;
2002_2_28,尚未配置,,;,;,;,;,;,;
2002_3_1,尚未配置,,;,;,;,;,;,;
2002_3_2,尚未配置,,;,;,;,;,;,;
2002_3_3,尚未配置,,;,;,;,;,;,;
2002_3_4,尚未配置,,;,;,;,;,;,;
2002_3_5,尚未配置,,;,;,;,;,;,;
2002_3_6,尚未配置,,;,;,;,;,;,;
2002_3_7,尚未配置,,;,;,;,;,;,;
2002_3_8,尚未配置,,;,;,;,;,;,;
2002_3_9,尚未配置,,;,;,;,;,;,;
2002_3_10,尚未配置,,;,;,;,;,;,;
2002_3_11,尚未配置,,;,;,;,;,;,;
2002_3_12,尚未配置,,;,;,;,;,;,;
2002_3_13,尚未配置,,;,;,;,;,;,;
2002_3_14,尚未配置,,;,;,;,;,;,;
2002_3_15,尚未配置,,;,;,;,;,;,;
2002_3_16,尚未配置,,;,;,;,;,;,;
2002_3_17,尚未配置,,;,;,;,;,;,;
2002_3_18,尚未配置,,;,;,;,;,;,;
2002_3_19,尚未配置,,;,;,;,;,;,;
2002_3_20,尚未配置,,;,;,;,;,;,;
2002_3_21,尚未配置,,;,;,;,;,;,;
2002_3_22,尚未配置,,;,;,;,;,;,;
2002_3_23,尚未配置,,;,;,;,;,;,;
2002_3_24,尚未配置,,;,;,;,;,;,;
2002_3_25,尚未配置,,;,;,;,;,;,;
2002_3_26,尚未配置,,;,;,;,;,;,;
2002_3_27,尚未配置,,;,;,;,;,;,;
2002_3_28,尚未配置,,;,;,;,;,;,;
2002_3_29,尚未配置,,;,;,;,;,;,;
2002_3_30,尚未配置,,;,;,;,;,;,;
2002_3_31,尚未配置,,;,;,;,;,;,;
2002_4_1,尚未配置,,;,;,;,;,;,;
2002_4_2,尚未配置,,;,;,;,;,;,;
2002_4_3,尚未配置,,;,;,;,;,;,;
2002_4_4,尚未配置,,;,;,;,;,;,;
2002_4_5,尚未配置,,;,;,;,;,;,;
2002_4_6,尚未配置,,;,;,;,;,;,;
2002_4_7,尚未配置,,;,;,;,;,;,;
2002_4_8,尚未配置,,;,;,;,;,;,;
2002_4_9,尚未配置,,;,;,;,;,;,;
2002_4_10,尚未配置,,;,;,;,;,;,;
2002_4_11,尚未配置,,;,;,;,;,;,;
2002_4_12,尚未配置,,;,;,;,;,;,;
2002_4_13,尚未配置,,;,;,;,;,;,;
2002_4_14,尚未配置,,;,;,;,;,;,;
2002_4_15,尚未配置,,;,;,;,;,;,;
2002_4_16,尚未配置,,;,;,;,;,;,;
2002_4_17,尚未配置,,;,;,;,;,;,;
2002_4_18,尚未配置,,;,;,;,;,;,;
2002_4_19,尚未配置,,;,;,;,;,;,;
2002_4_20,尚未配置,,;,;,;,;,;,;
2002_4_21,尚未配置,,;,;,;,;,;,;
2002_4_22,尚未配置,,;,;,;,;,;,;
2002_4_23,尚未配置,,;,;,;,;,;,;
2002_4_24,尚未配置,,;,;,;,;,;,;
2002_4_25,尚未配置,,;,;,;,;,;,;
2002_4_26,尚未配置,,;,;,;,;,;,;
2002_4_27,尚未配置,,;,;,;,;,;,;
2002_4_28,尚未配置,,;,;,;,;,;,;
2002_4_29,尚未配置,,;,;,;,;,;,;
2002_4_30,尚未配置,,;,;,;,;,;,;
2002_5_1,尚未配置,,;,;,;,;,;,;
2002_5_2,尚未配置,,;,;,;,;,;,;
2002_5_3,尚未配置,,;,;,;,;,;,;
2002_5_4,尚未配置,,;,;,;,;,;,;
2002_5_5,尚未配置,,;,;,;,;,;,;
2002_5_6,尚未配置,,;,;,;,;,;,;
2002_5_7,尚未配置,,;,;,;,;,;,;
2002_5_8,尚未配置,,;,;,;,;,;,;
2002_5_9,尚未配置,,;,;,;,;,;,;
2002_5_10,尚未配置,,;,;,;,;,;,;
2002_5_11,尚未配置,,;,;,;,;,;,;
2002_5_12,尚未配置,,;,;,;,;,;,;
2002_5_13,尚未配置,,;,;,;,;,;,;
2002_5_14,尚未配置,,;,;,;,;,;,;
2002_5_15,尚未配置,,;,;,;,;,;,;
2002_5_16,尚未配置,,;,;,;,;,;,;
2002_5_17,尚未配置,,;,;,;,;,;,;
2002_5_18,尚未配置,,;,;,;,;,;,;
2002_5_19,尚未配置,,;,;,;,;,;,;
2002_5_20,尚未配置,,;,;,;,;,;,;
2002_5_21,尚未配置,,;,;,;,;,;,;
2002_5_22,尚未配置,,;,;,;,;,;,;
2002_5_23,尚未配置,,;,;,;,;,;,;
2002_5_24,尚未配置,,;,;,;,;,;,;
2002_5_25,尚未配置,,;,;,;,;,;,;
2002_5_26,尚未配置,,;,;,;,;,;,;
2002_5_27,尚未配置,,;,;,;,;,;,;
2002_5_28,尚未配置,,;,;,;,;,;,;
2002_5_29,尚未配置,,;,;,;,;,;,;
2002_5_30,尚未配置,,;,;,;,;,;,;
2002_5_31,尚未配置,,;,;,;,;,;,;
2002_6_1,尚未配置,,;,;,;,;,;,;
2002_6_2,尚未配置,,;,;,;,;,;,;
2002_6_3,尚未配置,,;,;,;,;,;,;
2002_6_4,尚未配置,,;,;,;,;,;,;
2002_6_5,尚未配置,,;,;,;,;,;,;
2002_6_6,尚未配置,,;,;,;,;,;,;
2002_6_7,尚未配置,,;,;,;,;,;,;
2002_6_8,尚未配置,,;,;,;,;,;,;
2002_6_9,尚未配置,,;,;,;,;,;,;
2002_6_10,尚未配置,,;,;,;,;,;,;
2002_6_11,尚未配置,,;,;,;,;,;,;
2002_6_12,尚未配置,,;,;,;,;,;,;
2002_6_13,尚未配置,,;,;,;,;,;,;
2002_6_14,尚未配置,,;,;,;,;,;,;
2002_6_15,尚未配置,,;,;,;,;,;,;
2002_6_16,尚未配置,,;,;,;,;,;,;
2002_6_17,尚未配置,,;,;,;,;,;,;
2002_6_18,尚未配置,,;,;,;,;,;,;
2002_6_19,尚未配置,,;,;,;,;,;,;
2002_6_20,尚未配置,,;,;,;,;,;,;
2002_6_21,尚未配置,,;,;,;,;,;,;
2002_6_22,尚未配置,,;,;,;,;,;,;
2002_6_23,尚未配置,,;,;,;,;,;,;
2002_6_24,尚未配置,,;,;,;,;,;,;
2002_6_25,尚未配置,,;,;,;,;,;,;
2002_6_26,尚未配置,,;,;,;,;,;,;
2002_6_27,尚未配置,,;,;,;,;,;,;
2002_6_28,尚未配置,,;,;,;,;,;,;
2002_6_29,尚未配置,,;,;,;,;,;,;
2002_6_30,尚未配置,,;,;,;,;,;,;
2002_7_1,尚未配置,,;,;,;,;,;,;
2002_7_2,尚未配置,,;,;,;,;,;,;
2002_7_3,尚未配置,,;,;,;,;,;,;
2002_7_4,尚未配置,,;,;,;,;,;,;
2002_7_5,尚未配置,,;,;,;,;,;,;
2002_7_6,尚未配置,,;,;,;,;,;,;
2002_7_7,尚未配置,,;,;,;,;,;,;
2002_7_8,尚未配置,,;,;,;,;,;,;
2002_7_9,尚未配置,,;,;,;,;,;,;
2002_7_10,尚未配置,,;,;,;,;,;,;
2002_7_11,尚未配置,,;,;,;,;,;,;
2002_7_12,尚未配置,,;,;,;,;,;,;
2002_7_13,尚未配置,,;,;,;,;,;,;
2002_7_14,尚未配置,,;,;,;,;,;,;
2002_7_15,尚未配置,,;,;,;,;,;,;
2002_7_16,尚未配置,,;,;,;,;,;,;
2002_7_17,尚未配置,,;,;,;,;,;,;
2002_7_18,尚未配置,,;,;,;,;,;,;
2002_7_19,尚未配置,,;,;,;,;,;,;
2002_7_20,尚未配置,,;,;,;,;,;,;
2002_7_21,尚未配置,,;,;,;,;,;,;
2002_7_22,尚未配置,,;,;,;,;,;,;
2002_7_23,尚未配置,,;,;,;,;,;,;
2002_7_24,尚未配置,,;,;,;,;,;,;
2002_7_25,尚未配置,,;,;,;,;,;,;
2002_7_26,尚未配置,,;,;,;,;,;,;
2002_7_27,尚未配置,,;,;,;,;,;,;
2002_7_28,尚未配置,,;,;,;,;,;,;
2002_7_29,尚未配置,,;,;,;,;,;,;
2002_7_30,尚未配置,,;,;,;,;,;,;
2002_7_31,尚未配置,,;,;,;,;,;,;
2002_8_1,尚未配置,,;,;,;,;,;,;
2002_8_2,尚未配置,,;,;,;,;,;,;
2002_8_3,尚未配置,,;,;,;,;,;,;
2002_8_4,尚未配置,,;,;,;,;,;,;
2002_8_5,尚未配置,,;,;,;,;,;,;
2002_8_6,尚未配置,,;,;,;,;,;,;
2002_8_7,尚未配置,,;,;,;,;,;,;
2002_8_8,尚未配置,,;,;,;,;,;,;
2002_8_9,尚未配置,,;,;,;,;,;,;
2002_8_10,尚未配置,,;,;,;,;,;,;
2002_8_11,尚未配置,,;,;,;,;,;,;
2002_8_12,尚未配置,,;,;,;,;,;,;
2002_8_13,尚未配置,,;,;,;,;,;,;
2002_8_14,尚未配置,,;,;,;,;,;,;
2002_8_15,尚未配置,,;,;,;,;,;,;
2002_8_16,尚未配置,,;,;,;,;,;,;
2002_8_17,尚未配置,,;,;,;,;,;,;
2002_8_18,尚未配置,,;,;,;,;,;,;
2002_8_19,尚未配置,,;,;,;,;,;,;
2002_8_20,尚未配置,,;,;,;,;,;,;
2002_8_21,尚未配置,,;,;,;,;,;,;
2002_8_22,尚未配置,,;,;,;,;,;,;
2002_8_23,尚未配置,,;,;,;,;,;,;
2002_8_24,尚未配置,,;,;,;,;,;,;
2002_8_25,尚未配置,,;,;,;,;,;,;
2002_8_26,尚未配置,,;,;,;,;,;,;
2002_8_27,尚未配置,,;,;,;,;,;,;
2002_8_28,尚未配置,,;,;,;,;,;,;
2002_8_29,尚未配置,,;,;,;,;,;,;
2002_8_30,尚未配置,,;,;,;,;,;,;
2002_8_31,尚未配置,,;,;,;,;,;,;
2002_9_1,尚未配置,,;,;,;,;,;,;
2002_9_2,尚未配置,,;,;,;,;,;,;
2002_9_3,尚未配置,,;,;,;,;,;,;
2002_9_4,尚未配置,,;,;,;,;,;,;
2002_9_5,尚未配置,,;,;,;,;,;,;
2002_9_6,尚未配置,,;,;,;,;,;,;
2002_9_7,尚未配置,,;,;,;,;,;,;
2002_9_8,尚未配置,,;,;,;,;,;,;
2002_9_9,尚未配置,,;,;,;,;,;,;
2002_9_10,尚未配置,,;,;,;,;,;,;
2002_9_11,尚未配置,,;,;,;,;,;,;
2002_9_12,尚未配置,,;,;,;,;,;,;
2002_9_13,尚未配置,,;,;,;,;,;,;
2002_9_14,尚未配置,,;,;,;,;,;,;
2002_9_15,尚未配置,,;,;,;,;,;,;
2002_9_16,尚未配置,,;,;,;,;,;,;
2002_9_17,尚未配置,,;,;,;,;,;,;
2002_9_18,尚未配置,,;,;,;,;,;,;
2002_9_19,尚未配置,,;,;,;,;,;,;
2002_9_20,尚未配置,,;,;,;,;,;,;
2002_9_21,尚未配置,,;,;,;,;,;,;
2002_9_22,尚未配置,,;,;,;,;,;,;
2002_9_23,尚未配置,,;,;,;,;,;,;
2002_9_24,尚未配置,,;,;,;,;,;,;
2002_9_25,尚未配置,,;,;,;,;,;,;
2002_9_26,尚未配置,,;,;,;,;,;,;
2002_9_27,尚未配置,,;,;,;,;,;,;
2002_9_28,尚未配置,,;,;,;,;,;,;
2002_9_29,尚未配置,,;,;,;,;,;,;
2002_9_30,尚未配置,,;,;,;,;,;,;
2002_10_1,尚未配置,,;,;,;,;,;,;
2002_10_2,尚未配置,,;,;,;,;,;,;
2002_10_3,尚未配置,,;,;,;,;,;,;
2002_10_4,尚未配置,,;,;,;,;,;,;
2002_10_5,尚未配置,,;,;,;,;,;,;
2002_10_6,尚未配置,,;,;,;,;,;,;
2002_10_7,尚未配置,,;,;,;,;,;,;
2002_10_8,尚未配置,,;,;,;,;,;,;
2002_10_9,尚未配置,,;,;,;,;,;,;
2002_10_10,尚未配置,,;,;,;,;,;,;
2002_10_11,尚未配置,,;,;,;,;,;,;
2002_10_12,尚未配置,,;,;,;,;,;,;
2002_10_13,尚未配置,,;,;,;,;,;,;
2002_10_14,尚未配置,,;,;,;,;,;,;
2002_10_15,尚未配置,,;,;,;,;,;,;
2002_10_16,尚未配置,,;,;,;,;,;,;
2002_10_17,尚未配置,,;,;,;,;,;,;
2002_10_18,尚未配置,,;,;,;,;,;,;
2002_10_19,尚未配置,,;,;,;,;,;,;
2002_10_20,尚未配置,,;,;,;,;,;,;
2002_10_21,尚未配置,,;,;,;,;,;,;
2002_10_22,尚未配置,,;,;,;,;,;,;
2002_10_23,尚未配置,,;,;,;,;,;,;
2002_10_24,尚未配置,,;,;,;,;,;,;
2002_10_25,尚未配置,,;,;,;,;,;,;
2002_10_26,尚未配置,,;,;,;,;,;,;
2002_10_27,尚未配置,,;,;,;,;,;,;
2002_10_28,尚未配置,,;,;,;,;,;,;
2002_10_29,尚未配置,,;,;,;,;,;,;
2002_10_30,尚未配置,,;,;,;,;,;,;
2002_10_31,尚未配置,,;,;,;,;,;,;
2002_11_1,尚未配置,,;,;,;,;,;,;
2002_11_2,尚未配置,,;,;,;,;,;,;
2002_11_3,尚未配置,,;,;,;,;,;,;
2002_11_4,尚未配置,,;,;,;,;,;,;
2002_11_5,尚未配置,,;,;,;,;,;,;
2002_11_6,尚未配置,,;,;,;,;,;,;
2002_11_7,尚未配置,,;,;,;,;,;,;
2002_11_8,尚未配置,,;,;,;,;,;,;
2002_11_9,尚未配置,,;,;,;,;,;,;
2002_11_10,尚未配置,,;,;,;,;,;,;
2002_11_11,尚未配置,,;,;,;,;,;,;
2002_11_12,尚未配置,,;,;,;,;,;,;
2002_11_13,尚未配置,,;,;,;,;,;,;
2002_11_14,尚未配置,,;,;,;,;,;,;
2002_11_15,尚未配置,,;,;,;,;,;,;
2002_11_16,尚未配置,,;,;,;,;,;,;
2002_11_17,尚未配置,,;,;,;,;,;,;
2002_11_18,尚未配置,,;,;,;,;,;,;
2002_11_19,尚未配置,,;,;,;,;,;,;
2002_11_20,尚未配置,,;,;,;,;,;,;
2002_11_21,尚未配置,,;,;,;,;,;,;
2002_11_22,尚未配置,,;,;,;,;,;,;
2002_11_23,尚未配置,,;,;,;,;,;,;
2002_11_24,尚未配置,,;,;,;,;,;,;
2002_11_25,尚未配置,,;,;,;,;,;,;
2002_11_26,尚未配置,,;,;,;,;,;,;
2002_11_27,尚未配置,,;,;,;,;,;,;
2002_11_28,尚未配置,,;,;,;,;,;,;
2002_11_29,尚未配置,,;,;,;,;,;,;
2002_11_30,尚未配置,,;,;,;,;,;,;
2002_12_1,尚未配置,,;,;,;,;,;,;
2002_12_2,尚未配置,,;,;,;,;,;,;
2002_12_3,尚未配置,,;,;,;,;,;,;
2002_12_4,尚未配置,,;,;,;,;,;,;
2002_12_5,尚未配置,,;,;,;,;,;,;
2002_12_6,尚未配置,,;,;,;,;,;,;
2002_12_7,尚未配置,,;,;,;,;,;,;
2002_12_8,尚未配置,,;,;,;,;,;,;
2002_12_9,尚未配置,,;,;,;,;,;,;
2002_12_10,尚未配置,,;,;,;,;,;,;
2002_12_11,尚未配置,,;,;,;,;,;,;
2002_12_12,尚未配置,,;,;,;,;,;,;
2002_12_13,尚未配置,,;,;,;,;,;,;
2002_12_14,尚未配置,,;,;,;,;,;,;
2002_12_15,尚未配置,,;,;,;,;,;,;
2002_12_16,尚未配置,,;,;,;,;,;,;
2002_12_17,尚未配置,,;,;,;,;,;,;
2002_12_18,尚未配置,,;,;,;,;,;,;
2002_12_19,尚未配置,,;,;,;,;,;,;
2002_12_20,尚未配置,,;,;,;,;,;,;
2002_12_21,尚未配置,,;,;,;,;,;,;
2002_12_22,尚未配置,,;,;,;,;,;,;
2002_12_23,尚未配置,,;,;,;,;,;,;
2002_12_24,尚未配置,,;,;,;,;,;,;
2002_12_25,尚未配置,,;,;,;,;,;,;
2002_12_26,尚未配置,,;,;,;,;,;,;
2002_12_27,尚未配置,,;,;,;,;,;,;
2002_12_28,尚未配置,,;,;,;,;,;,;
2002_12_29,尚未配置,,;,;,;,;,;,;
2002_12_30,尚未配置,,;,;,;,;,;,;
2002_12_31,尚未配置,,;,;,;,;,;,;
2003_1_1,尚未配置,,;,;,;,;,;,;
2003_1_2,尚未配置,,;,;,;,;,;,;
2003_1_3,尚未配置,,;,;,;,;,;,;
2003_1_4,尚未配置,,;,;,;,;,;,;
2003_1_5,尚未配置,,;,;,;,;,;,;
2003_1_6,尚未配置,,;,;,;,;,;,;
2003_1_7,尚未配置,,;,;,;,;,;,;
2003_1_8,尚未配置,,;,;,;,;,;,;
2003_1_9,尚未配置,,;,;,;,;,;,;
2003_1_10,尚未配置,,;,;,;,;,;,;
2003_1_11,尚未配置,,;,;,;,;,;,;
2003_1_12,尚未配置,,;,;,;,;,;,;
2003_1_13,尚未配置,,;,;,;,;,;,;
2003_1_14,尚未配置,,;,;,;,;,;,;
2003_1_15,尚未配置,,;,;,;,;,;,;
2003_1_16,尚未配置,,;,;,;,;,;,;
2003_1_17,尚未配置,,;,;,;,;,;,;
2003_1_18,尚未配置,,;,;,;,;,;,;
2003_1_19,尚未配置,,;,;,;,;,;,;
2003_1_20,尚未配置,,;,;,;,;,;,;
2003_1_21,尚未配置,,;,;,;,;,;,;
2003_1_22,尚未配置,,;,;,;,;,;,;
2003_1_23,尚未配置,,;,;,;,;,;,;
2003_1_24,尚未配置,,;,;,;,;,;,;
2003_1_25,尚未配置,,;,;,;,;,;,;
2003_1_26,尚未配置,,;,;,;,;,;,;
2003_1_27,尚未配置,,;,;,;,;,;,;
2003_1_28,尚未配置,,;,;,;,;,;,;
2003_1_29,尚未配置,,;,;,;,;,;,;
2003_1_30,尚未配置,,;,;,;,;,;,;
2003_1_31,尚未配置,,;,;,;,;,;,;
2003_2_1,尚未配置,,;,;,;,;,;,;
2003_2_2,尚未配置,,;,;,;,;,;,;
2003_2_3,尚未配置,,;,;,;,;,;,;
2003_2_4,尚未配置,,;,;,;,;,;,;
2003_2_5,尚未配置,,;,;,;,;,;,;
2003_2_6,尚未配置,,;,;,;,;,;,;
2003_2_7,尚未配置,,;,;,;,;,;,;
2003_2_8,尚未配置,,;,;,;,;,;,;
2003_2_9,尚未配置,,;,;,;,;,;,;
2003_2_10,尚未配置,,;,;,;,;,;,;
2003_2_11,尚未配置,,;,;,;,;,;,;
2003_2_12,尚未配置,,;,;,;,;,;,;
2003_2_13,尚未配置,,;,;,;,;,;,;
2003_2_14,尚未配置,,;,;,;,;,;,;
2003_2_15,尚未配置,,;,;,;,;,;,;
2003_2_16,尚未配置,,;,;,;,;,;,;
2003_2_17,尚未配置,,;,;,;,;,;,;
2003_2_18,尚未配置,,;,;,;,;,;,;
2003_2_19,尚未配置,,;,;,;,;,;,;
2003_2_20,尚未配置,,;,;,;,;,;,;
2003_2_21,尚未配置,,;,;,;,;,;,;
2003_2_22,尚未配置,,;,;,;,;,;,;
2003_2_23,尚未配置,,;,;,;,;,;,;
2003_2_24,尚未配置,,;,;,;,;,;,;
2003_2_25,尚未配置,,;,;,;,;,;,;
2003_2_26,尚未配置,,;,;,;,;,;,;
2003_2_27,尚未配置,,;,;,;,;,;,;
2003_2_28,尚未配置,,;,;,;,;,;,;
2003_3_1,尚未配置,,;,;,;,;,;,;
2003_3_2,尚未配置,,;,;,;,;,;,;
2003_3_3,尚未配置,,;,;,;,;,;,;
2003_3_4,尚未配置,,;,;,;,;,;,;
2003_3_5,尚未配置,,;,;,;,;,;,;
2003_3_6,尚未配置,,;,;,;,;,;,;
2003_3_7,尚未配置,,;,;,;,;,;,;
2003_3_8,尚未配置,,;,;,;,;,;,;
2003_3_9,尚未配置,,;,;,;,;,;,;
2003_3_10,尚未配置,,;,;,;,;,;,;
2003_3_11,尚未配置,,;,;,;,;,;,;
2003_3_12,尚未配置,,;,;,;,;,;,;
2003_3_13,尚未配置,,;,;,;,;,;,;
2003_3_14,尚未配置,,;,;,;,;,;,;
2003_3_15,尚未配置,,;,;,;,;,;,;
2003_3_16,尚未配置,,;,;,;,;,;,;
2003_3_17,尚未配置,,;,;,;,;,;,;
2003_3_18,尚未配置,,;,;,;,;,;,;
2003_3_19,尚未配置,,;,;,;,;,;,;
2003_3_20,尚未配置,,;,;,;,;,;,;
2003_3_21,尚未配置,,;,;,;,;,;,;
2003_3_22,尚未配置,,;,;,;,;,;,;
2003_3_23,尚未配置,,;,;,;,;,;,;
2003_3_24,尚未配置,,;,;,;,;,;,;
2003_3_25,尚未配置,,;,;,;,;,;,;
2003_3_26,尚未配置,,;,;,;,;,;,;
2003_3_27,尚未配置,,;,;,;,;,;,;
2003_3_28,尚未配置,,;,;,;,;,;,;
2003_3_29,尚未配置,,;,;,;,;,;,;
2003_3_30,尚未配置,,;,;,;,;,;,;
2003_3_31,尚未配置,,;,;,;,;,;,;
2003_4_1,尚未配置,,;,;,;,;,;,;
2003_4_2,尚未配置,,;,;,;,;,;,;
2003_4_3,尚未配置,,;,;,;,;,;,;
2003_4_4,尚未配置,,;,;,;,;,;,;
2003_4_5,尚未配置,,;,;,;,;,;,;
2003_4_6,尚未配置,,;,;,;,;,;,;
2003_4_7,尚未配置,,;,;,;,;,;,;
2003_4_8,尚未配置,,;,;,;,;,;,;
2003_4_9,尚未配置,,;,;,;,;,;,;
2003_4_10,尚未配置,,;,;,;,;,;,;
2003_4_11,尚未配置,,;,;,;,;,;,;
2003_4_12,尚未配置,,;,;,;,;,;,;
2003_4_13,尚未配置,,;,;,;,;,;,;
2003_4_14,尚未配置,,;,;,;,;,;,;
2003_4_15,尚未配置,,;,;,;,;,;,;
2003_4_16,尚未配置,,;,;,;,;,;,;
2003_4_17,尚未配置,,;,;,;,;,;,;
2003_4_18,尚未配置,,;,;,;,;,;,;
2003_4_19,尚未配置,,;,;,;,;,;,;
2003_4_20,尚未配置,,;,;,;,;,;,;
2003_4_21,尚未配置,,;,;,;,;,;,;
2003_4_22,尚未配置,,;,;,;,;,;,;
2003_4_23,尚未配置,,;,;,;,;,;,;
2003_4_24,尚未配置,,;,;,;,;,;,;
2003_4_25,尚未配置,,;,;,;,;,;,;
2003_4_26,尚未配置,,;,;,;,;,;,;
2003_4_27,尚未配置,,;,;,;,;,;,;
2003_4_28,尚未配置,,;,;,;,;,;,;
2003_4_29,尚未配置,,;,;,;,;,;,;
2003_4_30,尚未配置,,;,;,;,;,;,;
2003_5_1,尚未配置,,;,;,;,;,;,;
2003_5_2,尚未配置,,;,;,;,;,;,;
2003_5_3,尚未配置,,;,;,;,;,;,;
2003_5_4,尚未配置,,;,;,;,;,;,;
2003_5_5,尚未配置,,;,;,;,;,;,;
2003_5_6,尚未配置,,;,;,;,;,;,;
2003_5_7,尚未配置,,;,;,;,;,;,;
2003_5_8,尚未配置,,;,;,;,;,;,;
2003_5_9,尚未配置,,;,;,;,;,;,;
2003_5_10,尚未配置,,;,;,;,;,;,;
2003_5_11,尚未配置,,;,;,;,;,;,;
2003_5_12,尚未配置,,;,;,;,;,;,;
2003_5_13,尚未配置,,;,;,;,;,;,;
2003_5_14,尚未配置,,;,;,;,;,;,;
2003_5_15,尚未配置,,;,;,;,;,;,;
2003_5_16,尚未配置,,;,;,;,;,;,;
2003_5_17,尚未配置,,;,;,;,;,;,;
2003_5_18,尚未配置,,;,;,;,;,;,;
2003_5_19,尚未配置,,;,;,;,;,;,;
2003_5_20,尚未配置,,;,;,;,;,;,;
2003_5_21,尚未配置,,;,;,;,;,;,;
2003_5_22,尚未配置,,;,;,;,;,;,;
2003_5_23,尚未配置,,;,;,;,;,;,;
2003_5_24,尚未配置,,;,;,;,;,;,;
2003_5_25,尚未配置,,;,;,;,;,;,;
2003_5_26,尚未配置,,;,;,;,;,;,;
2003_5_27,尚未配置,,;,;,;,;,;,;
2003_5_28,尚未配置,,;,;,;,;,;,;
2003_5_29,尚未配置,,;,;,;,;,;,;
2003_5_30,尚未配置,,;,;,;,;,;,;
2003_5_31,尚未配置,,;,;,;,;,;,;
2003_6_1,尚未配置,,;,;,;,;,;,;
2003_6_2,尚未配置,,;,;,;,;,;,;
2003_6_3,尚未配置,,;,;,;,;,;,;
2003_6_4,尚未配置,,;,;,;,;,;,;
2003_6_5,尚未配置,,;,;,;,;,;,;
2003_6_6,尚未配置,,;,;,;,;,;,;
2003_6_7,尚未配置,,;,;,;,;,;,;
2003_6_8,尚未配置,,;,;,;,;,;,;
2003_6_9,尚未配置,,;,;,;,;,;,;
2003_6_10,尚未配置,,;,;,;,;,;,;
2003_6_11,尚未配置,,;,;,;,;,;,;
2003_6_12,尚未配置,,;,;,;,;,;,;
2003_6_13,尚未配置,,;,;,;,;,;,;
2003_6_14,尚未配置,,;,;,;,;,;,;
2003_6_15,尚未配置,,;,;,;,;,;,;
2003_6_16,尚未配置,,;,;,;,;,;,;
2003_6_17,尚未配置,,;,;,;,;,;,;
2003_6_18,尚未配置,,;,;,;,;,;,;
2003_6_19,尚未配置,,;,;,;,;,;,;
2003_6_20,尚未配置,,;,;,;,;,;,;
